index,GHO (CODE),GHO (DISPLAY),GHO (URL),PUBLISHSTATE (CODE),PUBLISHSTATE (DISPLAY),PUBLISHSTATE (URL),YEAR (CODE),YEAR (DISPLAY),YEAR (URL),REGION (CODE),REGION (DISPLAY),REGION (URL),WORLDBANKINCOMEGROUP (CODE),STARTYEAR,ENDYEAR,WORLDBANKINCOMEGROUP (DISPLAY),WORLDBANKINCOMEGROUP (URL),COUNTRY (CODE),COUNTRY (DISPLAY),COUNTRY (URL),Display Value,Numeric,Low,High,StdErr,StdDev,Comments
231,WHS3_45,Number of new leprosy cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/47,PUBLISHED,Published,,2013.0,2013,,AFR,Africa,,,2013,2013,,,NGA,Nigeria,,3385,3385.00000,,,,,
232,WHS3_47,Meningitis - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/49,PUBLISHED,Published,,1970.0,1970,,AFR,Africa,,WB_LMI,1970,1970,Lower-middle-income,,NGA,Nigeria,,9712,,,,,,
233,WHS3_47,Meningitis - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/49,PUBLISHED,Published,,1971.0,1971,,AFR,Africa,,WB_LMI,1971,1971,Lower-middle-income,,NGA,Nigeria,,7897,,,,,,
234,WHS3_47,Meningitis - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/49,PUBLISHED,Published,,1983.0,1983,,AFR,Africa,,WB_LMI,1983,1983,Lower-middle-income,,NGA,Nigeria,,507,,,,,,
235,WHS3_47,Meningitis - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/49,PUBLISHED,Published,,1990.0,1990,,AFR,Africa,,WB_LMI,1990,1990,Lower-middle-income,,NGA,Nigeria,,6842,,,,,,
236,WHS3_47,Meningitis - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/49,PUBLISHED,Published,,1991.0,1991,,AFR,Africa,,WB_LMI,1991,1991,Lower-middle-income,,NGA,Nigeria,,6991,,,,,,
237,WHS3_47,Meningitis - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/49,PUBLISHED,Published,,1999.0,1999,,AFR,Africa,,WB_LMI,1999,1999,Lower-middle-income,,NGA,Nigeria,,1946,,,,,,
238,WHS3_47,Meningitis - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/49,PUBLISHED,Published,,1966.0,1966,,AFR,Africa,,WB_LMI,1966,1966,Lower-middle-income,,NGA,Nigeria,,5799,,,,,,
239,WHS3_47,Meningitis - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/49,PUBLISHED,Published,,1977.0,1977,,AFR,Africa,,WB_LMI,1977,1977,Lower-middle-income,,NGA,Nigeria,,13496,,,,,,
240,WHS3_47,Meningitis - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/49,PUBLISHED,Published,,1996.0,1996,,AFR,Africa,,WB_LMI,1996,1996,Lower-middle-income,,NGA,Nigeria,,108568,,,,,,
241,WHS3_47,Meningitis - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/49,PUBLISHED,Published,,2003.0,2003,,AFR,Africa,,WB_LMI,2003,2003,Lower-middle-income,,NGA,Nigeria,,"5,518",,,,,,
242,WHS3_47,Meningitis - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/49,PUBLISHED,Published,,2006.0,2006,,AFR,Africa,,WB_LMI,2006,2006,Lower-middle-income,,NGA,Nigeria,,5731,,,,,,
243,WHS3_47,Meningitis - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/49,PUBLISHED,Published,,2008.0,2008,,AFR,Africa,,WB_LMI,2008,2008,Lower-middle-income,,NGA,Nigeria,,6835,,,,,,
244,WHS3_40,Cholera - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/42,PUBLISHED,Published,,2011.0,2011,,AFR,Africa,,,2011,2011,,,NGA,Nigeria,,23377.00,23377.00000,,,,,
245,CHOLERA_0000000002,Number of reported deaths from cholera,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2446,PUBLISHED,Published,,1994.0,1994,,AFR,Africa,,,1994,1994,,,NGA,Nigeria,,313,313.00000,,,,,
246,CHOLERA_0000000002,Number of reported deaths from cholera,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2446,PUBLISHED,Published,,1977.0,1977,,AFR,Africa,,,1977,1977,,,NGA,Nigeria,,10,10.00000,,,,,
247,CHOLERA_0000000002,Number of reported deaths from cholera,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2446,PUBLISHED,Published,,1979.0,1979,,AFR,Africa,,,1979,1979,,,NGA,Nigeria,,4,4.00000,,,,,
248,CHOLERA_0000000002,Number of reported deaths from cholera,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2446,PUBLISHED,Published,,1989.0,1989,,AFR,Africa,,,1989,1989,,,NGA,Nigeria,,61,61.00000,,,,,
249,CHOLERA_0000000002,Number of reported deaths from cholera,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2446,PUBLISHED,Published,,1992.0,1992,,AFR,Africa,,,1992,1992,,,NGA,Nigeria,,686,686.00000,,,,,
250,CHOLERA_0000000002,Number of reported deaths from cholera,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2446,PUBLISHED,Published,,1996.0,1996,,AFR,Africa,,,1996,1996,,,NGA,Nigeria,,1193,1193.00000,,,,,
251,CHOLERA_0000000002,Number of reported deaths from cholera,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2446,PUBLISHED,Published,,1985.0,1985,,AFR,Africa,,,1985,1985,,,NGA,Nigeria,,0,0.00000,,,,,
252,CHOLERA_0000000002,Number of reported deaths from cholera,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2446,PUBLISHED,Published,,2009.0,2009,,AFR,Africa,,,2009,2009,,,NGA,Nigeria,,431,431.00000,,,,,
253,CHOLERA_0000000002,Number of reported deaths from cholera,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2446,PUBLISHED,Published,,2004.0,2004,,AFR,Africa,,,2004,2004,,,NGA,Nigeria,,185,185.00000,,,,,
254,CHOLERA_0000000002,Number of reported deaths from cholera,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2446,PUBLISHED,Published,,1997.0,1997,,AFR,Africa,,,1997,1997,,,NGA,Nigeria,,134,134.00000,,,,,
255,CHOLERA_0000000002,Number of reported deaths from cholera,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2446,PUBLISHED,Published,,2000.0,2000,,AFR,Africa,,,2000,2000,,,NGA,Nigeria,,43,43.00000,,,,,
256,MENING_1,Number of suspected meningitis deaths reported,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2478,PUBLISHED,Published,,1979.0,1979,,AFR,Africa,,,1979,1979,,,NGA,Nigeria,,193,,,,,,
257,MENING_1,Number of suspected meningitis deaths reported,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2478,PUBLISHED,Published,,1986.0,1986,,AFR,Africa,,,1986,1986,,,NGA,Nigeria,,1310,,,,,,
258,MENING_1,Number of suspected meningitis deaths reported,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2478,PUBLISHED,Published,,1999.0,1999,,AFR,Africa,,,1999,1999,,,NGA,Nigeria,,165,,,,,,
259,MENING_1,Number of suspected meningitis deaths reported,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2478,PUBLISHED,Published,,2000.0,2000,,AFR,Africa,,,2000,2000,,,NGA,Nigeria,,508,,,,,,
260,MENING_1,Number of suspected meningitis deaths reported,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2478,PUBLISHED,Published,,2002.0,2002,,AFR,Africa,,,2002,2002,,,NGA,Nigeria,,389,,,,,,
261,MENING_1,Number of suspected meningitis deaths reported,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2478,PUBLISHED,Published,,2007.0,2007,,AFR,Africa,,,2007,2007,,,NGA,Nigeria,,242,,,,,,
262,MENING_1,Number of suspected meningitis deaths reported,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2478,PUBLISHED,Published,,2006.0,2006,,AFR,Africa,,,2006,2006,,,NGA,Nigeria,,437,,,,,,
263,MENING_1,Number of suspected meningitis deaths reported,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2478,PUBLISHED,Published,,2008.0,2008,,AFR,Africa,,,2008,2008,,,NGA,Nigeria,,492,,,,,,
264,MENING_3,Number of meningitis epidemic districts,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2475,PUBLISHED,Published,,2007.0,2007,,AFR,Africa,,,2007,2007,,,NGA,Nigeria,,22,,,,,,
265,MENING_3,Number of meningitis epidemic districts,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2475,PUBLISHED,Published,,2009.0,2009,,AFR,Africa,,,2009,2009,,,NGA,Nigeria,,175,,,,,,
266,CHOLERA_0000000001,Number of reported cases of cholera,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/42,PUBLISHED,Published,,1995.0,1995,,AFR,Africa,,,1995,1995,,,NGA,Nigeria,,1059,,,,,,
267,CHOLERA_0000000001,Number of reported cases of cholera,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/42,PUBLISHED,Published,,1971.0,1971,,AFR,Africa,,,1971,1971,,,NGA,Nigeria,,22931,,,,,,
268,CHOLERA_0000000001,Number of reported cases of cholera,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/42,PUBLISHED,Published,,1979.0,1979,,AFR,Africa,,,1979,1979,,,NGA,Nigeria,,293,,,,,,
269,CHOLERA_0000000001,Number of reported cases of cholera,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/42,PUBLISHED,Published,,1992.0,1992,,AFR,Africa,,,1992,1992,,,NGA,Nigeria,,8687,,,,,,
270,CHOLERA_0000000001,Number of reported cases of cholera,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/42,PUBLISHED,Published,,1982.0,1982,,AFR,Africa,,,1982,1982,,,NGA,Nigeria,,248,,,,,,
271,CHOLERA_0000000001,Number of reported cases of cholera,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/42,PUBLISHED,Published,,1998.0,1998,,AFR,Africa,,,1998,1998,,,NGA,Nigeria,,3464,,,,,,
272,CHOLERA_0000000001,Number of reported cases of cholera,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/42,PUBLISHED,Published,,2000.0,2000,,AFR,Africa,,,2000,2000,,,NGA,Nigeria,,2799,,,,,,
273,CHOLERA_0000000001,Number of reported cases of cholera,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/42,PUBLISHED,Published,,2001.0,2001,,AFR,Africa,,,2001,2001,,,NGA,Nigeria,,2312,,,,,,
274,CHOLERA_0000000001,Number of reported cases of cholera,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/42,PUBLISHED,Published,,2002.0,2002,,AFR,Africa,,,2002,2002,,,NGA,Nigeria,,5429,,,,,,
275,CHOLERA_0000000003,Cholera case fatality rate,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2445,PUBLISHED,Published,,1972.0,1972,,AFR,Africa,,,1972,1972,,,NGA,Nigeria,,7.04,,,,,,
276,CHOLERA_0000000003,Cholera case fatality rate,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2445,PUBLISHED,Published,,1973.0,1973,,AFR,Africa,,,1973,1973,,,NGA,Nigeria,,17.2,,,,,,
277,CHOLERA_0000000003,Cholera case fatality rate,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2445,PUBLISHED,Published,,1980.0,1980,,AFR,Africa,,,1980,1980,,,NGA,Nigeria,,18.12,,,,,,
278,CHOLERA_0000000003,Cholera case fatality rate,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2445,PUBLISHED,Published,,1987.0,1987,,AFR,Africa,,,1987,1987,,,NGA,Nigeria,,8.6,,,,,,
279,CHOLERA_0000000003,Cholera case fatality rate,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2445,PUBLISHED,Published,,1988.0,1988,,AFR,Africa,,,1988,1988,,,NGA,Nigeria,,7.3,,,,,,
280,CHOLERA_0000000003,Cholera case fatality rate,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2445,PUBLISHED,Published,,1991.0,1991,,AFR,Africa,,,1991,1991,,,NGA,Nigeria,,12.87,,,,,,
281,CHOLERA_0000000003,Cholera case fatality rate,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2445,PUBLISHED,Published,,1970.0,1970,,AFR,Africa,,,1970,1970,,,NGA,Nigeria,,26.67,,,,,,
282,CHOLERA_0000000003,Cholera case fatality rate,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2445,PUBLISHED,Published,,1986.0,1986,,AFR,Africa,,,1986,1986,,,NGA,Nigeria,,25.27,,,,,,
283,CHOLERA_0000000003,Cholera case fatality rate,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2445,PUBLISHED,Published,,2008.0,2008,,AFR,Africa,,,2008,2008,,,NGA,Nigeria,,4.57,,,,,,
284,CHOLERA_0000000003,Cholera case fatality rate,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2445,PUBLISHED,Published,,2007.0,2007,,AFR,Africa,,,2007,2007,,,NGA,Nigeria,,2.89,,,,,,
285,CHOLERA_0000000003,Cholera case fatality rate,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2445,PUBLISHED,Published,,2006.0,2006,,AFR,Africa,,,2006,2006,,,NGA,Nigeria,,6.26,,,,,,
286,CHOLERA_0000000003,Cholera case fatality rate,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2445,PUBLISHED,Published,,1999.0,1999,,AFR,Africa,,,1999,1999,,,NGA,Nigeria,,7.91,,,,,,
287,CHOLERA_0000000003,Cholera case fatality rate,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2445,PUBLISHED,Published,,2001.0,2001,,AFR,Africa,,,2001,2001,,,NGA,Nigeria,,5.15,,,,,,
288,CHOLERA_0000000003,Cholera case fatality rate,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2445,PUBLISHED,Published,,2013.0,2013,,AFR,Africa,,,2013,2013,,,NGA,Nigeria,,3.47,3.47000,,,,,
289,MENING_2,Number of suspected meningitis cases reported,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/49,PUBLISHED,Published,,2011.0,2011,,AFR,Africa,,,2011,2011,,,NGA,Nigeria,,1165,1165.00000,,,,,
290,MENING_2,Number of suspected meningitis cases reported,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/49,PUBLISHED,Published,,2012.0,2012,,AFR,Africa,,,2012,2012,,,NGA,Nigeria,,1206,1206.00000,,,,,
291,MENING_2,Number of suspected meningitis cases reported,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/49,PUBLISHED,Published,,2013.0,2013,,AFR,Africa,,,2013,2013,,,NGA,Nigeria,,871,871.00000,,,,,
292,MENING_1,Number of suspected meningitis deaths reported,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2478,PUBLISHED,Published,,2011.0,2011,,AFR,Africa,,,2011,2011,,,NGA,Nigeria,,62,62.00000,,,,,
293,MENING_1,Number of suspected meningitis deaths reported,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2478,PUBLISHED,Published,,2012.0,2012,,AFR,Africa,,,2012,2012,,,NGA,Nigeria,,74,74.00000,,,,,
294,MENING_1,Number of suspected meningitis deaths reported,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2478,PUBLISHED,Published,,2013.0,2013,,AFR,Africa,,,2013,2013,,,NGA,Nigeria,,47,47.00000,,,,,
295,CHOLERA_0000000001,Number of reported cases of cholera,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/42,PUBLISHED,Published,,2014.0,2014,,AFR,Africa,,,2014,2014,,,NGA,Nigeria,,35996,35996.00000,,,,,
296,CHOLERA_0000000001,Number of reported cases of cholera,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/42,PUBLISHED,Published,,2015.0,2015,,AFR,Africa,,,2015,2015,,,NGA,Nigeria,,5290,5290.00000,,,,,
297,CHOLERA_0000000003,Cholera case fatality rate,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2445,PUBLISHED,Published,,2015.0,2015,,AFR,Africa,,,2015,2015,,,NGA,Nigeria,,3.5,3.50000,,,,,
298,CHOLERA_0000000001,Number of reported cases of cholera,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/42,PUBLISHED,Published,,2016.0,2016,,AFR,Africa,,,2016,2016,,,NGA,Nigeria,,768,768.00000,,,,,
299,WHS3_41,Diphtheria - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/43,PUBLISHED,Published,,1996.0,1996,,AFR,Africa,,,1996,1996,,,NGA,Nigeria,,2016,2016.00000,,,,,
300,WHS3_41,Diphtheria - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/43,PUBLISHED,Published,,1994.0,1994,,AFR,Africa,,,1994,1994,,,NGA,Nigeria,,469,469.00000,,,,,
301,WHS3_41,Diphtheria - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/43,PUBLISHED,Published,,1993.0,1993,,AFR,Africa,,,1993,1993,,,NGA,Nigeria,,2042,2042.00000,,,,,
302,WHS3_41,Diphtheria - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/43,PUBLISHED,Published,,1992.0,1992,,AFR,Africa,,,1992,1992,,,NGA,Nigeria,,2351,2351.00000,,,,,
303,WHS3_42,Japanese encephalitis - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/44,PUBLISHED,Published,,2011.0,2011,,AFR,Africa,,,2011,2011,,,NGA,Nigeria,,0,0.00000,,,,,
304,WHS3_62,Measles - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/60,PUBLISHED,Published,,2018.0,2018,,AFR,Africa,,,2018,2018,,,NGA,Nigeria,,7063,7063.00000,,,,,
305,WHS3_62,Measles - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/60,PUBLISHED,Published,,2017.0,2017,,AFR,Africa,,,2017,2017,,,NGA,Nigeria,,11190,11190.00000,,,,,
306,WHS3_62,Measles - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/60,PUBLISHED,Published,,2016.0,2016,,AFR,Africa,,,2016,2016,,,NGA,Nigeria,,17136,17136.00000,,,,,
307,WHS3_62,Measles - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/60,PUBLISHED,Published,,2015.0,2015,,AFR,Africa,,,2015,2015,,,NGA,Nigeria,,12423,12423.00000,,,,,
308,WHS3_62,Measles - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/60,PUBLISHED,Published,,2001.0,2001,,AFR,Africa,,,2001,2001,,,NGA,Nigeria,,168107,168107.00000,,,,,
309,WHS3_62,Measles - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/60,PUBLISHED,Published,,2000.0,2000,,AFR,Africa,,,2000,2000,,,NGA,Nigeria,,212183,212183.00000,,,,,
310,WHS3_62,Measles - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/60,PUBLISHED,Published,,1999.0,1999,,AFR,Africa,,,1999,1999,,,NGA,Nigeria,,217151,217151.00000,,,,,
311,WHS3_62,Measles - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/60,PUBLISHED,Published,,1998.0,1998,,AFR,Africa,,,1998,1998,,,NGA,Nigeria,,143098,143098.00000,,,,,
312,WHS3_62,Measles - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/60,PUBLISHED,Published,,1984.0,1984,,AFR,Africa,,,1984,1984,,,NGA,Nigeria,,182591,182591.00000,,,,,
313,WHS3_62,Measles - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/60,PUBLISHED,Published,,1983.0,1983,,AFR,Africa,,,1983,1983,,,NGA,Nigeria,,136778,136778.00000,,,,,
314,WHS3_62,Measles - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/60,PUBLISHED,Published,,1982.0,1982,,AFR,Africa,,,1982,1982,,,NGA,Nigeria,,139785,139785.00000,,,,,
315,WHS3_62,Measles - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/60,PUBLISHED,Published,,1981.0,1981,,AFR,Africa,,,1981,1981,,,NGA,Nigeria,,129671,129671.00000,,,,,
316,WHS3_56,Neonatal tetanus - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/58,PUBLISHED,Published,,2007.0,2007,,AFR,Africa,,,2007,2007,,,NGA,Nigeria,,163,163.00000,,,,,
317,WHS3_56,Neonatal tetanus - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/58,PUBLISHED,Published,,2006.0,2006,,AFR,Africa,,,2006,2006,,,NGA,Nigeria,,1667,1667.00000,,,,,
318,WHS3_56,Neonatal tetanus - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/58,PUBLISHED,Published,,2005.0,2005,,AFR,Africa,,,2005,2005,,,NGA,Nigeria,,1903,1903.00000,,,,,
319,WHS3_56,Neonatal tetanus - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/58,PUBLISHED,Published,,2004.0,2004,,AFR,Africa,,,2004,2004,,,NGA,Nigeria,,777,777.00000,,,,,
320,WHS3_56,Neonatal tetanus - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/58,PUBLISHED,Published,,1989.0,1989,,AFR,Africa,,,1989,1989,,,NGA,Nigeria,,498,498.00000,,,,,
321,WHS3_49,Poliomyelitis - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/51,PUBLISHED,Published,,2018.0,2018,,AFR,Africa,,,2018,2018,,,NGA,Nigeria,,34,34.00000,,,,,
322,WHS3_49,Poliomyelitis - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/51,PUBLISHED,Published,,2005.0,2005,,AFR,Africa,,,2005,2005,,,NGA,Nigeria,,833,833.00000,,,,,
323,WHS3_49,Poliomyelitis - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/51,PUBLISHED,Published,,2004.0,2004,,AFR,Africa,,,2004,2004,,,NGA,Nigeria,,782,782.00000,,,,,
324,WHS3_49,Poliomyelitis - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/51,PUBLISHED,Published,,2003.0,2003,,AFR,Africa,,,2003,2003,,,NGA,Nigeria,,355,355.00000,,,,,
325,WHS3_49,Poliomyelitis - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/51,PUBLISHED,Published,,2002.0,2002,,AFR,Africa,,,2002,2002,,,NGA,Nigeria,,202,202.00000,,,,,
326,WHS3_49,Poliomyelitis - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/51,PUBLISHED,Published,,1988.0,1988,,AFR,Africa,,,1988,1988,,,NGA,Nigeria,,1460,1460.00000,,,,,
327,WHS3_49,Poliomyelitis - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/51,PUBLISHED,Published,,1987.0,1987,,AFR,Africa,,,1987,1987,,,NGA,Nigeria,,606,606.00000,,,,,
328,WHS3_49,Poliomyelitis - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/51,PUBLISHED,Published,,1986.0,1986,,AFR,Africa,,,1986,1986,,,NGA,Nigeria,,453,453.00000,,,,,
329,WHS3_49,Poliomyelitis - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/51,PUBLISHED,Published,,1985.0,1985,,AFR,Africa,,,1985,1985,,,NGA,Nigeria,,959,959.00000,,,,,
330,WHS3_57,Total rubella - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/59,PUBLISHED,Published,,2018.0,2018,,AFR,Africa,,,2018,2018,,,NGA,Nigeria,,4772,,,,,,
331,WHS3_57,Total rubella - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/59,PUBLISHED,Published,,2017.0,2017,,AFR,Africa,,,2017,2017,,,NGA,Nigeria,,543,,,,,,
332,WHS3_57,Total rubella - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/59,PUBLISHED,Published,,2016.0,2016,,AFR,Africa,,,2016,2016,,,NGA,Nigeria,,503,,,,,,
333,WHS3_57,Total rubella - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/59,PUBLISHED,Published,,2015.0,2015,,AFR,Africa,,,2015,2015,,,NGA,Nigeria,,419,,,,,,
334,WHS3_57,Total rubella - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/59,PUBLISHED,Published,,2014.0,2014,,AFR,Africa,,,2014,2014,,,NGA,Nigeria,,102,,,,,,
335,WHS3_46,Total tetanus - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/48,PUBLISHED,Published,,2018.0,2018,,AFR,Africa,,,2018,2018,,,NGA,Nigeria,,131,131.00000,,,,,
336,WHS3_46,Total tetanus - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/48,PUBLISHED,Published,,2017.0,2017,,AFR,Africa,,,2017,2017,,,NGA,Nigeria,,187,187.00000,,,,,
337,WHS3_46,Total tetanus - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/48,PUBLISHED,Published,,2016.0,2016,,AFR,Africa,,,2016,2016,,,NGA,Nigeria,,34,34.00000,,,,,
338,WHS3_46,Total tetanus - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/48,PUBLISHED,Published,,2015.0,2015,,AFR,Africa,,,2015,2015,,,NGA,Nigeria,,53,53.00000,,,,,
339,WHS3_46,Total tetanus - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/48,PUBLISHED,Published,,2014.0,2014,,AFR,Africa,,,2014,2014,,,NGA,Nigeria,,208,208.00000,,,,,
340,WHS3_46,Total tetanus - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/48,PUBLISHED,Published,,1993.0,1993,,AFR,Africa,,,1993,1993,,,NGA,Nigeria,,3976,3976.00000,,,,,
341,WHS3_46,Total tetanus - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/48,PUBLISHED,Published,,1992.0,1992,,AFR,Africa,,,1992,1992,,,NGA,Nigeria,,3440,3440.00000,,,,,
342,WHS3_46,Total tetanus - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/48,PUBLISHED,Published,,1991.0,1991,,AFR,Africa,,,1991,1991,,,NGA,Nigeria,,3392,3392.00000,,,,,
343,WHS3_46,Total tetanus - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/48,PUBLISHED,Published,,1990.0,1990,,AFR,Africa,,,1990,1990,,,NGA,Nigeria,,2703,2703.00000,,,,,
344,WHS3_50,Yellow fever - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/52,PUBLISHED,Published,,2018.0,2018,,AFR,Africa,,,2018,2018,,,NGA,Nigeria,,47,,,,,,
345,WHS3_50,Yellow fever - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/52,PUBLISHED,Published,,2017.0,2017,,AFR,Africa,,,2017,2017,,,NGA,Nigeria,,26,,,,,,
346,WHS3_50,Yellow fever - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/52,PUBLISHED,Published,,2016.0,2016,,AFR,Africa,,,2016,2016,,,NGA,Nigeria,,0,,,,,,
